,App ID,VM,Host Environment,OS,# of CPUs,PeakCPU%,Memory,MemUsed,Disk (GB),Environment,Target Region,DB Instance Count,RDS,cores_calc,calc_family,mem_cpu_ratio,AWS_Region,AWS_OS,ec2_instance_type,one_hr_rate,one_yr_rate,three_yr_rate,AWS_DB,ebs_month_rate
969,11362,ODC005AIET01,Test,Other 2.6.x Linux (64-bit),2,1,4,4,244.14,,,,False,3.0,c,1.3333333333333333,us-east-1,Linux,c5.xlarge,0.17,876.0,1629.0,,36.86514
970,11362,ODC005AIET02,Test,FreeBSD (64-bit),2,1,4,4,8.0,,,,False,3.0,c,1.3333333333333333,us-east-1,Linux,c5.xlarge,0.17,876.0,1629.0,,1.208
971,11362,ODC005AIET03,Test,Other 2.6.x Linux (64-bit),4,1,4,4,78.12,,,,False,5.0,c,0.8,us-east-1,Linux,c5.2xlarge,0.34,1751.0,3259.0,,11.79612
972,11362,ODC005AIET04,Test,Microsoft Windows Server 2008 R2 (64-bit),2,1,2,2,150.0,,,,False,3.0,c,0.6666666666666666,us-east-1,Windows,c5.xlarge,0.354,2487.0,6465.0,,22.65
973,11362,ODC005AIET05,Test,Microsoft Windows Server 2008 R2 (64-bit),2,1,2,2,150.0,,,,False,3.0,c,0.6666666666666666,us-east-1,Windows,c5.xlarge,0.354,2487.0,6465.0,,22.65
974,698,ODC005ATDD01,Development,Microsoft Windows Server 2008 R2 (64-bit),1,1,4,4,345.0,,,,False,2.0,c,2.0,us-east-1,Windows,c5.large,0.177,1244.0,3232.0,,52.095
975,6455,ODC005ATDD01,Development,Microsoft Windows Server 2008 R2 (64-bit),1,1,4,4,345.0,,,,False,2.0,c,2.0,us-east-1,Windows,c5.large,0.177,1244.0,3232.0,,52.095
976,6461,ODC005ATDD01,Development,Microsoft Windows Server 2008 R2 (64-bit),1,1,4,4,345.0,,,,False,2.0,c,2.0,us-east-1,Windows,c5.large,0.177,1244.0,3232.0,,52.095
977,6970,ODC005ATDD01,Development,Microsoft Windows Server 2008 R2 (64-bit),1,1,4,4,345.0,,,,False,2.0,c,2.0,us-east-1,Windows,c5.large,0.177,1244.0,3232.0,,52.095
978,9956,ODC005ATDD01,Development,Microsoft Windows Server 2008 R2 (64-bit),1,1,4,4,345.0,,,,False,2.0,c,2.0,us-east-1,Windows,c5.large,0.177,1244.0,3232.0,,52.095
979,698,ODC005ATDT01,Test,Microsoft Windows Server 2008 R2 (64-bit),1,1,4,4,303.0,,,,False,2.0,c,2.0,us-east-1,Windows,c5.large,0.177,1244.0,3232.0,,45.753
980,9956,ODC005ATDT01,Test,Microsoft Windows Server 2008 R2 (64-bit),1,1,4,4,303.0,,,,False,2.0,c,2.0,us-east-1,Windows,c5.large,0.177,1244.0,3232.0,,45.753
981,4561,ODC005CAED01,Development,Microsoft Windows Server 2008 R2 (64-bit),1,1,4,4,105.0,,,,False,2.0,c,2.0,us-east-1,Windows,c5.large,0.177,1244.0,3232.0,,15.854999999999999
982,357,ODC005CAET01,Test,Microsoft Windows Server 2008 R2 (64-bit),1,1,4,4,105.0,,,,False,2.0,c,2.0,us-east-1,Windows,c5.large,0.177,1244.0,3232.0,,15.854999999999999
983,874,ODC005CHWT01,Test,Microsoft Windows Server 2012 (64-bit),4,1,8,8,95.0,,,,False,5.0,c,1.6,us-east-1,Windows,c5.2xlarge,0.708,4975.0,12930.0,,14.344999999999999
984,3817,ODC005CHWT01,Test,Microsoft Windows Server 2012 (64-bit),4,1,8,8,95.0,,,,False,5.0,c,1.6,us-east-1,Windows,c5.2xlarge,0.708,4975.0,12930.0,,14.344999999999999
985,6200,ODC005CHWT01,Test,Microsoft Windows Server 2012 (64-bit),4,1,8,8,95.0,,,,False,5.0,c,1.6,us-east-1,Windows,c5.2xlarge,0.708,4975.0,12930.0,,14.344999999999999
986,9775,ODC005CHWT01,Test,Microsoft Windows Server 2012 (64-bit),4,1,8,8,95.0,,,,False,5.0,c,1.6,us-east-1,Windows,c5.2xlarge,0.708,4975.0,12930.0,,14.344999999999999
987,874,ODC005CHWT02,Test,Microsoft Windows Server 2012 (64-bit),2,1,8,8,97.0,,,,False,3.0,c,2.6666666666666665,us-east-1,Windows,c5.xlarge,0.354,2487.0,6465.0,,14.647
988,3817,ODC005CHWT02,Test,Microsoft Windows Server 2012 (64-bit),2,1,8,8,97.0,,,,False,3.0,c,2.6666666666666665,us-east-1,Windows,c5.xlarge,0.354,2487.0,6465.0,,14.647
989,6200,ODC005CHWT02,Test,Microsoft Windows Server 2012 (64-bit),2,1,8,8,97.0,,,,False,3.0,c,2.6666666666666665,us-east-1,Windows,c5.xlarge,0.354,2487.0,6465.0,,14.647
990,9775,ODC005CHWT02,Test,Microsoft Windows Server 2012 (64-bit),2,1,8,8,97.0,,,,False,3.0,c,2.6666666666666665,us-east-1,Windows,c5.xlarge,0.354,2487.0,6465.0,,14.647
991,874,ODC005CHWT03,Test,Microsoft Windows Server 2012 (64-bit),2,1,8,8,1650.0,,,,False,3.0,c,2.6666666666666665,us-east-1,Windows,c5.xlarge,0.354,2487.0,6465.0,,249.15
992,3817,ODC005CHWT03,Test,Microsoft Windows Server 2012 (64-bit),2,1,8,8,1650.0,,,,False,3.0,c,2.6666666666666665,us-east-1,Windows,c5.xlarge,0.354,2487.0,6465.0,,249.15
993,6200,ODC005CHWT03,Test,Microsoft Windows Server 2012 (64-bit),2,1,8,8,1650.0,,,,False,3.0,c,2.6666666666666665,us-east-1,Windows,c5.xlarge,0.354,2487.0,6465.0,,249.15
994,9775,ODC005CHWT03,Test,Microsoft Windows Server 2012 (64-bit),2,1,8,8,1650.0,,,,False,3.0,c,2.6666666666666665,us-east-1,Windows,c5.xlarge,0.354,2487.0,6465.0,,249.15
995,599,ODC005CLPD01,Development,Red Hat Enterprise Linux 6 (64-bit),1,1,4,4,77.0,,,,False,2.0,c,2.0,us-east-1,RHEL,c5.large,0.145,963.0,2392.0,,11.626999999999999
996,599,ODC005CLPD02,Development,Red Hat Enterprise Linux 6 (64-bit),1,1,4,4,87.0,,,,False,2.0,c,2.0,us-east-1,RHEL,c5.large,0.145,963.0,2392.0,,13.137
997,599,ODC005CLPD03,Development,Red Hat Enterprise Linux 6 (64-bit),1,1,8,8,162.0,,,,False,2.0,m,4.0,us-east-1,RHEL,m5.large,0.156,1027.0,2545.0,,24.462
998,7365,ODC005CMDD01,Development,Microsoft Windows Server 2008 R2 (64-bit),4,1,16,16,185.0,,,,False,5.0,c,3.2,us-east-1,Windows,c5.2xlarge,0.708,4975.0,12930.0,,27.935
999,7365,ODC005CMDD02,Development,Microsoft Windows Server 2008 R2 (64-bit),4,1,16,16,181.0,,,,False,5.0,c,3.2,us-east-1,Windows,c5.2xlarge,0.708,4975.0,12930.0,,27.331
1000,7365,ODC005CMDD03,Development,Microsoft Windows Server 2008 R2 (64-bit),2,1,8,8,305.0,,,,False,3.0,c,2.6666666666666665,us-east-1,Windows,c5.xlarge,0.354,2487.0,6465.0,,46.055
1001,733,ODC005CMMD01,Development,Microsoft Windows Server 2008 R2 (64-bit),1,1,4,4,210.0,,,,False,2.0,c,2.0,us-east-1,Windows,c5.large,0.177,1244.0,3232.0,,31.709999999999997
1002,733,ODC005CMMT01,Test,Microsoft Windows Server 2008 R2 (64-bit),1,1,4,4,210.0,,,,False,2.0,c,2.0,us-east-1,Windows,c5.large,0.177,1244.0,3232.0,,31.709999999999997
1003,7086,ODC005CVFT01,Test,Red Hat Enterprise Linux 6 (64-bit),4,1,8,8,130.0,,,,False,5.0,c,1.6,us-east-1,RHEL,c5.2xlarge,0.47,2890.0,6675.0,,19.63
1004,7086,ODC005CVFT02,Test,Red Hat Enterprise Linux 6 (64-bit),8,1,32,32,180.0,,,,False,9.0,m,3.5555555555555554,us-east-1,RHEL,m5.4xlarge,0.898,5150.0,11163.0,,27.18
1005,9308,ODC005CVFT02,Test,Red Hat Enterprise Linux 6 (64-bit),8,1,32,32,180.0,,,,False,9.0,m,3.5555555555555554,us-east-1,RHEL,m5.4xlarge,0.898,5150.0,11163.0,,27.18
1006,7086,ODC005CVFT03,Test,Red Hat Enterprise Linux 6 (64-bit),8,1,32,32,180.0,,,,False,9.0,m,3.5555555555555554,us-east-1,RHEL,m5.4xlarge,0.898,5150.0,11163.0,,27.18
1007,9308,ODC005CVFT03,Test,Red Hat Enterprise Linux 6 (64-bit),8,1,32,32,180.0,,,,False,9.0,m,3.5555555555555554,us-east-1,RHEL,m5.4xlarge,0.898,5150.0,11163.0,,27.18
1008,7086,ODC005CVFT04,Test,Red Hat Enterprise Linux 6 (64-bit),8,1,32,32,180.0,,,,False,9.0,m,3.5555555555555554,us-east-1,RHEL,m5.4xlarge,0.898,5150.0,11163.0,,27.18
1009,9308,ODC005CVFT04,Test,Red Hat Enterprise Linux 6 (64-bit),8,1,32,32,180.0,,,,False,9.0,m,3.5555555555555554,us-east-1,RHEL,m5.4xlarge,0.898,5150.0,11163.0,,27.18
1010,586,ODC005DAST01,Test,Microsoft Windows Server 2008 R2 (64-bit),4,1,12,12,175.0,,,,False,5.0,c,2.4,us-east-1,Windows,c5.2xlarge,0.708,4975.0,12930.0,,26.425
1011,587,ODC005DAST01,Test,Microsoft Windows Server 2008 R2 (64-bit),4,1,12,12,175.0,,,,False,5.0,c,2.4,us-east-1,Windows,c5.2xlarge,0.708,4975.0,12930.0,,26.425
1012,592,ODC005DAST01,Test,Microsoft Windows Server 2008 R2 (64-bit),4,1,12,12,175.0,,,,False,5.0,c,2.4,us-east-1,Windows,c5.2xlarge,0.708,4975.0,12930.0,,26.425
1013,6891,ODC005DAST01,Test,Microsoft Windows Server 2008 R2 (64-bit),4,1,12,12,175.0,,,,False,5.0,c,2.4,us-east-1,Windows,c5.2xlarge,0.708,4975.0,12930.0,,26.425
1014,586,ODC005DAST02,Test,Microsoft Windows Server 2008 R2 (64-bit),4,1,12,12,175.0,,,,False,5.0,c,2.4,us-east-1,Windows,c5.2xlarge,0.708,4975.0,12930.0,,26.425
1015,587,ODC005DAST02,Test,Microsoft Windows Server 2008 R2 (64-bit),4,1,12,12,175.0,,,,False,5.0,c,2.4,us-east-1,Windows,c5.2xlarge,0.708,4975.0,12930.0,,26.425
1016,592,ODC005DAST02,Test,Microsoft Windows Server 2008 R2 (64-bit),4,1,12,12,175.0,,,,False,5.0,c,2.4,us-east-1,Windows,c5.2xlarge,0.708,4975.0,12930.0,,26.425
1017,6891,ODC005DAST02,Test,Microsoft Windows Server 2008 R2 (64-bit),4,1,12,12,175.0,,,,False,5.0,c,2.4,us-east-1,Windows,c5.2xlarge,0.708,4975.0,12930.0,,26.425
1018,586,ODC005DAST03,Test,Microsoft Windows Server 2008 R2 (64-bit),4,1,12,12,175.0,,,,False,5.0,c,2.4,us-east-1,Windows,c5.2xlarge,0.708,4975.0,12930.0,,26.425
1019,587,ODC005DAST03,Test,Microsoft Windows Server 2008 R2 (64-bit),4,1,12,12,175.0,,,,False,5.0,c,2.4,us-east-1,Windows,c5.2xlarge,0.708,4975.0,12930.0,,26.425
1020,592,ODC005DAST03,Test,Microsoft Windows Server 2008 R2 (64-bit),4,1,12,12,175.0,,,,False,5.0,c,2.4,us-east-1,Windows,c5.2xlarge,0.708,4975.0,12930.0,,26.425
1021,6891,ODC005DAST03,Test,Microsoft Windows Server 2008 R2 (64-bit),4,1,12,12,175.0,,,,False,5.0,c,2.4,us-east-1,Windows,c5.2xlarge,0.708,4975.0,12930.0,,26.425
1022,586,ODC005DAST04,Test,Microsoft Windows Server 2008 R2 (64-bit),4,1,12,12,175.0,,,,False,5.0,c,2.4,us-east-1,Windows,c5.2xlarge,0.708,4975.0,12930.0,,26.425
1023,587,ODC005DAST04,Test,Microsoft Windows Server 2008 R2 (64-bit),4,1,12,12,175.0,,,,False,5.0,c,2.4,us-east-1,Windows,c5.2xlarge,0.708,4975.0,12930.0,,26.425
1024,592,ODC005DAST04,Test,Microsoft Windows Server 2008 R2 (64-bit),4,1,12,12,175.0,,,,False,5.0,c,2.4,us-east-1,Windows,c5.2xlarge,0.708,4975.0,12930.0,,26.425
1025,6891,ODC005DAST04,Test,Microsoft Windows Server 2008 R2 (64-bit),4,1,12,12,175.0,,,,False,5.0,c,2.4,us-east-1,Windows,c5.2xlarge,0.708,4975.0,12930.0,,26.425
1026,586,ODC005DAST05,Test,Microsoft Windows Server 2008 R2 (64-bit),4,1,12,12,175.0,,,,False,5.0,c,2.4,us-east-1,Windows,c5.2xlarge,0.708,4975.0,12930.0,,26.425
1027,587,ODC005DAST05,Test,Microsoft Windows Server 2008 R2 (64-bit),4,1,12,12,175.0,,,,False,5.0,c,2.4,us-east-1,Windows,c5.2xlarge,0.708,4975.0,12930.0,,26.425
1028,592,ODC005DAST05,Test,Microsoft Windows Server 2008 R2 (64-bit),4,1,12,12,175.0,,,,False,5.0,c,2.4,us-east-1,Windows,c5.2xlarge,0.708,4975.0,12930.0,,26.425
1029,6891,ODC005DAST05,Test,Microsoft Windows Server 2008 R2 (64-bit),4,1,12,12,175.0,,,,False,5.0,c,2.4,us-east-1,Windows,c5.2xlarge,0.708,4975.0,12930.0,,26.425
1030,586,ODC005DAST06,Test,Microsoft Windows Server 2008 R2 (64-bit),4,1,12,12,739.0,,,,False,5.0,c,2.4,us-east-1,Windows,c5.2xlarge,0.708,4975.0,12930.0,,111.589
1031,587,ODC005DAST06,Test,Microsoft Windows Server 2008 R2 (64-bit),4,1,12,12,739.0,,,,False,5.0,c,2.4,us-east-1,Windows,c5.2xlarge,0.708,4975.0,12930.0,,111.589
1032,592,ODC005DAST06,Test,Microsoft Windows Server 2008 R2 (64-bit),4,1,12,12,739.0,,,,False,5.0,c,2.4,us-east-1,Windows,c5.2xlarge,0.708,4975.0,12930.0,,111.589
1033,6891,ODC005DAST06,Test,Microsoft Windows Server 2008 R2 (64-bit),4,1,12,12,739.0,,,,False,5.0,c,2.4,us-east-1,Windows,c5.2xlarge,0.708,4975.0,12930.0,,111.589
1034,586,ODC005DAST07,Test,Microsoft Windows Server 2008 R2 (64-bit),4,1,12,12,175.0,,,,False,5.0,c,2.4,us-east-1,Windows,c5.2xlarge,0.708,4975.0,12930.0,,26.425
1035,587,ODC005DAST07,Test,Microsoft Windows Server 2008 R2 (64-bit),4,1,12,12,175.0,,,,False,5.0,c,2.4,us-east-1,Windows,c5.2xlarge,0.708,4975.0,12930.0,,26.425
1036,592,ODC005DAST07,Test,Microsoft Windows Server 2008 R2 (64-bit),4,1,12,12,175.0,,,,False,5.0,c,2.4,us-east-1,Windows,c5.2xlarge,0.708,4975.0,12930.0,,26.425
1037,6891,ODC005DAST07,Test,Microsoft Windows Server 2008 R2 (64-bit),4,1,12,12,175.0,,,,False,5.0,c,2.4,us-east-1,Windows,c5.2xlarge,0.708,4975.0,12930.0,,26.425
1038,6320,ODC005DIMD01,Development,Red Hat Enterprise Linux 6 (64-bit),2,1,8,8,205.0,,,,False,3.0,c,2.6666666666666665,us-east-1,RHEL,c5.xlarge,0.23,1401.0,3206.0,,30.955
1039,4939,ODC005ECUD01,Development,Microsoft Windows Server 2008 R2 (64-bit),1,1,4,4,275.0,,,,False,2.0,c,2.0,us-east-1,Windows,c5.large,0.177,1244.0,3232.0,,41.525
1040,6735,ODC005ECUD01,Development,Microsoft Windows Server 2008 R2 (64-bit),1,1,4,4,275.0,,,,False,2.0,c,2.0,us-east-1,Windows,c5.large,0.177,1244.0,3232.0,,41.525
1041,4938,ODC005EETT01,Test,Microsoft Windows Server 2008 R2 (64-bit),2,1,8,8,353.0,,,,False,3.0,c,2.6666666666666665,us-east-1,Windows,c5.xlarge,0.354,2487.0,6465.0,,53.303
1042,6704,ODC005EETT01,Test,Microsoft Windows Server 2008 R2 (64-bit),2,1,8,8,353.0,,,,False,3.0,c,2.6666666666666665,us-east-1,Windows,c5.xlarge,0.354,2487.0,6465.0,,53.303
1043,6807,ODC005EETT01,Test,Microsoft Windows Server 2008 R2 (64-bit),2,1,8,8,353.0,,,,False,3.0,c,2.6666666666666665,us-east-1,Windows,c5.xlarge,0.354,2487.0,6465.0,,53.303
1044,7146,ODC005EETT01,Test,Microsoft Windows Server 2008 R2 (64-bit),2,1,8,8,353.0,,,,False,3.0,c,2.6666666666666665,us-east-1,Windows,c5.xlarge,0.354,2487.0,6465.0,,53.303
1045,6422,ODC005EOTT01,Test,Red Hat Enterprise Linux 7 (64-bit),1,1,6,6,61.0,,,,False,2.0,c,3.0,us-east-1,RHEL,c5.xlarge,0.23,1401.0,3206.0,,9.211
1046,6422,ODC005EOTT02,Test,Red Hat Enterprise Linux 7 (64-bit),2,1,6,6,96.0,,,,False,3.0,c,2.0,us-east-1,RHEL,c5.xlarge,0.23,1401.0,3206.0,,14.495999999999999
1047,6422,ODC005EOTT03,Test,Red Hat Enterprise Linux 7 (64-bit),2,1,8,8,212.0,,,,False,3.0,c,2.6666666666666665,us-east-1,RHEL,c5.xlarge,0.23,1401.0,3206.0,,32.012
1048,-,ODC005FOTT01,Test,Red Hat Enterprise Linux 6 (64-bit),1,1,4,4,111.0,,,,False,2.0,c,2.0,us-east-1,RHEL,c5.large,0.145,963.0,2392.0,,16.761
1049,-,ODC005FOTT02,Test,Red Hat Enterprise Linux 6 (64-bit),4,1,8,8,150.0,,,,False,5.0,c,1.6,us-east-1,RHEL,c5.2xlarge,0.47,2890.0,6675.0,,22.65
1050,6848,ODC005FTPD01,Development,Red Hat Enterprise Linux 6 (64-bit),1,1,2,2,91.0,,,,False,2.0,c,1.0,us-east-1,RHEL,c5.large,0.145,963.0,2392.0,,13.741
1051,8975,ODC005FTPD01,Development,Red Hat Enterprise Linux 6 (64-bit),1,1,2,2,91.0,,,,False,2.0,c,1.0,us-east-1,RHEL,c5.large,0.145,963.0,2392.0,,13.741
1052,3808,ODC005GIMT01,Test,Microsoft Windows Server 2008 R2 (64-bit),2,1,4,4,235.0,,,,False,3.0,c,1.3333333333333333,us-east-1,Windows,c5.xlarge,0.354,2487.0,6465.0,,35.485
1053,4918,ODC005GIMT01,Test,Microsoft Windows Server 2008 R2 (64-bit),2,1,4,4,235.0,,,,False,3.0,c,1.3333333333333333,us-east-1,Windows,c5.xlarge,0.354,2487.0,6465.0,,35.485
1054,7493,ODC005GIMT01,Test,Microsoft Windows Server 2008 R2 (64-bit),2,1,4,4,235.0,,,,False,3.0,c,1.3333333333333333,us-east-1,Windows,c5.xlarge,0.354,2487.0,6465.0,,35.485
1055,3808,ODC005GIMT02,Test,Microsoft Windows Server 2008 R2 (64-bit),4,1,16,16,265.0,,,,False,5.0,c,3.2,us-east-1,Windows,c5.2xlarge,0.708,4975.0,12930.0,,40.015
1056,4918,ODC005GIMT02,Test,Microsoft Windows Server 2008 R2 (64-bit),4,1,16,16,265.0,,,,False,5.0,c,3.2,us-east-1,Windows,c5.2xlarge,0.708,4975.0,12930.0,,40.015
1057,7493,ODC005GIMT02,Test,Microsoft Windows Server 2008 R2 (64-bit),4,1,16,16,265.0,,,,False,5.0,c,3.2,us-east-1,Windows,c5.2xlarge,0.708,4975.0,12930.0,,40.015
1058,3808,ODC005GIMT03,Test,Microsoft Windows Server 2008 R2 (64-bit),4,1,16,16,1250.0,,,,False,5.0,c,3.2,us-east-1,Windows,c5.2xlarge,0.708,4975.0,12930.0,,188.75
1059,4918,ODC005GIMT03,Test,Microsoft Windows Server 2008 R2 (64-bit),4,1,16,16,1250.0,,,,False,5.0,c,3.2,us-east-1,Windows,c5.2xlarge,0.708,4975.0,12930.0,,188.75
1060,7493,ODC005GIMT03,Test,Microsoft Windows Server 2008 R2 (64-bit),4,1,16,16,1250.0,,,,False,5.0,c,3.2,us-east-1,Windows,c5.2xlarge,0.708,4975.0,12930.0,,188.75
1061,7915,ODC005ICMD01,Development,Microsoft Windows Server 2008 R2 (64-bit),2,1,4,4,77.0,,,,False,3.0,c,1.3333333333333333,us-east-1,Windows,c5.xlarge,0.354,2487.0,6465.0,,11.626999999999999
1062,7915,ODC005ICMD02,Development,Microsoft Windows Server 2008 R2 (64-bit),2,1,2,2,196.0,,,,False,3.0,c,0.6666666666666666,us-east-1,Windows,c5.xlarge,0.354,2487.0,6465.0,,29.596
1063,9177,ODC005ILGD01,Development,Microsoft Windows Server 2012 (64-bit),2,1,8,8,95.0,,,,False,3.0,c,2.6666666666666665,us-east-1,Windows,c5.xlarge,0.354,2487.0,6465.0,,14.344999999999999
1064,9756,ODC005ILGD01,Development,Microsoft Windows Server 2012 (64-bit),2,1,8,8,95.0,,,,False,3.0,c,2.6666666666666665,us-east-1,Windows,c5.xlarge,0.354,2487.0,6465.0,,14.344999999999999
1065,9177,ODC005ILGD02,Development,Microsoft Windows Server 2012 (64-bit),2,1,8,8,95.0,,,,False,3.0,c,2.6666666666666665,us-east-1,Windows,c5.xlarge,0.354,2487.0,6465.0,,14.344999999999999
1066,9756,ODC005ILGD02,Development,Microsoft Windows Server 2012 (64-bit),2,1,8,8,95.0,,,,False,3.0,c,2.6666666666666665,us-east-1,Windows,c5.xlarge,0.354,2487.0,6465.0,,14.344999999999999
1067,7161,ODC005LNXT01,Test,SUSE Linux Enterprise 11 (64-bit),2,1,4,4,94.0,,,,False,3.0,c,1.3333333333333333,us-east-1,Linux,c5.xlarge,0.17,876.0,1629.0,,14.193999999999999
1068,3902,ODC005MFDD01,Development,Red Hat Enterprise Linux 6 (64-bit),2,1,4,4,135.0,,,,False,3.0,c,1.3333333333333333,us-east-1,RHEL,c5.xlarge,0.23,1401.0,3206.0,,20.384999999999998
1069,1631,ODC005MLST01,Test,Microsoft Windows Server 2012 (64-bit),2,1,8,8,165.0,,,,False,3.0,c,2.6666666666666665,us-east-1,Windows,c5.xlarge,0.354,2487.0,6465.0,,24.915
